source,author,title,description,url,urlToImage,publishedAt,content,company,ticker
"{'id': None, 'name': 'CNET'}",Eli Blumenthal,"T-Mobile leaps AT&T, claims status as second largest US provider following Sprint merger - CNET","T-Mobile had another strong quarter, which it claims have now pushed it ahead of AT&T when it comes to America's largest wireless carriers.",https://www.cnet.com/news/t-mobile-leapfrogs-at-t-claims-status-as-second-largest-us-provider-following-sprint-merger/,https://cnet4.cbsistatic.com/img/06qHHZN9VFxTTLUQtV-uvGzmkdE=/756x567/2020/07/18/340abb81-de99-4030-a3db-e0a2e27de95a/tmobile-logo-phone-4193.jpg,2020-08-06T20:24:06Z,"T-Mobile is now America's second-largest wireless carrier.
Angela Lang/CNET
Its been a busy year for T-Mobile, but the carrier continues to see subscriber growth and says it has now moved past AT&a… [+1996 chars]",AT&T,T
"{'id': None, 'name': 'Android Central'}",Dan Thorp-Lancaster,Surface Duo AT&T preorders kick off at midnight ET tonight,"Get ready to spam that refresh button.

What you need to know


Microsoft launched Surface Duo today with a release date of September 10.
Preorders at AT&T are set to begin at 9 p.m. PT / midnight ET tonight.
The Surface Duo is already available to preorder s…",https://www.androidcentral.com/surface-duo-att-preorders-start-midnight-et-tonight,https://www.androidcentral.com/sites/androidcentral.com/files/styles/large/public/field/image/2020/08/surface-duo-press-upright2-24gl.jpg,2020-08-12T15:15:21Z,"After months of teasing, Microsoft finally announced a September 10 release date for the Surface Duo today. Preorders are already live at the Microsoft Store starting at $1,400, but it's also set to … [+841 chars]",AT&T,T
"{'id': None, 'name': 'Lifehacker.com'}",David Murphy,"The Best 'Buy-One, Get-One' Deals for the Samsung Galaxy Note 20 Phones","Most pre-orders go live tonight for the new Samsung Galaxy Note 20 and Galaxy Note 20 Ultra smartphones. I can’t recall the last time I purchase a phone from an actual carrier, because I find their various “deals” to be headache-inducing: credits for this, re…",https://lifehacker.com/the-best-buy-one-get-one-deals-for-the-samsung-galaxy-1844623741,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/amdqafq9jf19onzlkauc.jpg",2020-08-05T21:30:00Z,"Most pre-orders go live tonight for the new Samsung Galaxy Note 20 and Galaxy Note 20 Ultra smartphones. I cant recall the last time I purchase a phone from an actual carrier, because I find their va… [+2256 chars]",AT&T,T
"{'id': None, 'name': 'Slashdot.org'}",BeauHD,AT&T To Lay Off 600 At HBO and Warner Bros. After Revenue Decline,"AT&T's WarnerMedia division is planning to lay off hundreds of employees in AT&T's latest cost-cutting move. Ars Technica reports: ""Warner Bros. is expected to commence layoffs of around 650 people starting Monday, according to people familiar with the matter…",https://news.slashdot.org/story/20/08/10/2052251/att-to-lay-off-600-at-hbo-and-warner-bros-after-revenue-decline,https://a.fsdn.com/sd/topics/att_64.png,2020-08-11T02:02:00Z,"""Warner Bros. is expected to commence layoffs of around 650 people starting Monday, according to people familiar with the matter, while HBO is seen shedding between 150 and 175 staffers. A WarnerMedi… [+1353 chars]",AT&T,T
"{'id': None, 'name': 'Android Central'}",Andrew Martonik,"No, your AT&T phone isn't going to stop making calls anytime soon","You need to know about the VoLTE transition, but it won't effect you for over a year.

AT&T customers have been receiving a worrisome email or text message from the carrier indicating that their phones are on the brink of no longer being supported, and that h…",https://www.androidcentral.com/att-volte-calling-network-sunset,https://www.androidcentral.com/sites/androidcentral.com/files/styles/large/public/article_images/2019/08/att-store-sign-aug-2019-1.jpg,2020-07-22T20:30:31Z,"AT&amp;T customers have been receiving a worrisome email or text message from the carrier indicating that their phones are on the brink of no longer being supported, and that has caused quite an outc… [+4522 chars]",AT&T,T
"{'id': 'reuters', 'name': 'Reuters'}",Sheila Dang,AT&T loses monthly subscribers as media unit hit by coronavirus pandemic - Reuters India,AT&T Inc said on Thursday it lost monthly phone subscribers and suffered a $2.8 billion revenue decline due to delayed movie releases and advertising shortfalls in the second quarter as the novel coronavirus pandemic ravaged its business.,https://in.reuters.com/article/at-t-results-idINKCN24O28F,https://s4.reutersmedia.net/resources/r/?m=02&d=20200723&t=2&i=1526876624&w=1200&r=LYNXNPEG6M1DT,2020-07-23T15:17:00Z,(Reuters) - AT&amp;T Inc (T.N) said on Thursday it lost monthly phone subscribers and suffered a $2.8 billion revenue decline due to delayed movie releases and advertising shortfalls in the second qu… [+2333 chars],AT&T,T
"{'id': 'reuters', 'name': 'Reuters'}",Reuters Editorial,AT&T loses monthly subscribers as media unit takes a hit from COVID-19 - Reuters UK,AT&T Inc said on Thursday it lost monthly phone subscribers and suffered a $2 billion revenue decline from delayed movie releases and advertising shortfalls in the second quarter as the COVID-19 pandemic ravaged its business.,https://uk.reuters.com/article/us-at-t-results-idUKKCN24O1EO,https://s4.reutersmedia.net/resources/r/?m=02&d=20200723&t=2&i=1526845682&w=1200&r=LYNXNPEG6M0TU,2020-07-23T11:01:00Z,(Reuters) - AT&amp;T Inc said on Thursday it lost monthly phone subscribers and suffered a $2 billion revenue decline from delayed movie releases and advertising shortfalls in the second quarter as t… [+1113 chars],AT&T,T
"{'id': 'techcrunch', 'name': 'TechCrunch'}",Rita Liao,Tencent and Universal Music to take Chinese artists global under joint label,"Digital entertainment titan Tencent continues to drum up its music ambitions. On Tuesday, Tencent Music Entertainment, majority-owned by Tencent with a 55.6% stake, announced establishing a new joint label with its licensing partner Universal Music Group to d…",http://techcrunch.com/2020/08/11/universal-music-tencent-joint-label/,https://techcrunch.com/wp-content/uploads/2018/12/Screen-Shot-2018-12-10-at-2.07.44-PM.png?w=721,2020-08-11T11:03:13Z,"Digital entertainment titan Tencent continues to drum up its music ambitions. On Tuesday, Tencent Music Entertainment, majority-owned by Tencent with a 55.6% stake, announced establishing a new joint… [+2523 chars]",Tencent,TCEHY
"{'id': 'techcrunch', 'name': 'TechCrunch'}",Rita Liao,Tencent wants to merge China’s esports archrivals Douyu and Huya,"The war between two of China’s largest esports companies may soon come to a truce at the will of their investor Tencent. Tencent, the world’s biggest games publisher, announced late Monday a proposal to consolidate Douyu and Huya, the competing livestreaming …",http://techcrunch.com/2020/08/10/tencent-huya-douyu-merger/,https://techcrunch.com/wp-content/uploads/2020/08/39391597121058_.pic_hd-e1597121116887.jpg?w=753,2020-08-11T04:59:29Z,"The war between two of China’s largest esports companies may soon come to a truce at the will of their investor Tencent.
Tencent, the world’s biggest games publisher, announced late Monday a proposa… [+2387 chars]",Tencent,TCEHY
"{'id': 'engadget', 'name': 'Engadget'}",Richard Lawler,"Trump executive order seeks to ban Tiktok, WeChat in 45 days","A week ago Donald Trump said that he could and would ban the video sharing app Tiktok, and on Thursday night he issued an executive order to block transactions with its parent company, Bytedance. It’s set to take effect in 45 days, which is just beyond the Se…",https://www.engadget.com/tiktok-wechat-executive-order-014615752.html,https://o.aolcdn.com/images/dims?resize=1200%2C630&crop=1200%2C630%2C0%2C0&quality=95&image_uri=https%3A%2F%2Fs.yimg.com%2Fos%2Fcreatr-images%2F2019-12%2F7b4a8fc0-1a3e-11ea-addf-db70daf2c336&client=amp-blogside-v2&signature=316430884e3f9c93d964e201a3fc8d6cf097b77c,2020-08-07T01:46:15Z,"A week ago Donald Trump said that he could and would ban the video sharing app Tiktok, and on Thursday night he issued an executive order to block transactions with its parent company, Bytedance. It’… [+596 chars]",Tencent,TCEHY
"{'id': 'techcrunch', 'name': 'TechCrunch'}",Rita Liao,Tencent takes minority stake in French casual games maker Voodoo,"Tencent just added another portfolio member to its expanding global gaming empire, this time, to up its game in mobile casual plays. Voodoo, the French company behind a slew of popular casual games, announced Monday that Tencent has become a minority sharehol…",http://techcrunch.com/2020/08/17/tencent-takes-minority-stake-in-french-casual-games-maker-voodoo/,https://techcrunch.com/wp-content/uploads/2020/08/Screen-Shot-2020-08-17-at-6.34.22-PM.png?w=764,2020-08-17T10:48:46Z,"Tencent just added another portfolio member to its expanding global gaming empire, this time, to up its game in mobile casual plays.
Voodoo, the French company behind a slew of popular casual games,… [+1943 chars]",Tencent,TCEHY
"{'id': 'techcrunch', 'name': 'TechCrunch'}",Anthony Ha,Daily Crunch: Trump bans transactions with ByteDance and Tencent,"Trump escalates his campaign against Chinese tech companies, Facebook extends work from home until the middle of 2021 and Netflix adds support for Hindi. Here’s your Daily Crunch for August 7, 2020. The big story: Trump signs orders banning US business with T…",http://techcrunch.com/2020/08/07/daily-crunch-trump-vs-tiktok-wechat/,https://techcrunch.com/wp-content/uploads/2020/05/trump-white-house-GettyImages-1210843226.jpg?w=652,2020-08-07T22:30:22Z,"Trump escalates his campaign against Chinese tech companies, Facebook extends work from home until the middle of 2021 and Netflix adds support for Hindi. Here’s your Daily Crunch for August 7, 2020.… [+3082 chars]",Tencent,TCEHY
